"","activityName","subject","signal","measure","axis","value"
"7309","WALKING",19,"fBodyAccJerk","std","Y",0.0854010732076923
"7310","WALKING",20,"fBodyAccJerk","std","Y",0.255614062961569
"7311","WALKING",21,"fBodyAccJerk","std","Y",-0.0148415165923077
"7312","WALKING",22,"fBodyAccJerk","std","Y",0.213423556139739
"7313","WALKING",23,"fBodyAccJerk","std","Y",-0.0609753095355932
"7314","WALKING",24,"fBodyAccJerk","std","Y",-0.294353545672414
"7315","WALKING",25,"fBodyAccJerk","std","Y",-0.367760098378378
"7316","WALKING",26,"fBodyAccJerk","std","Y",-0.271952157220339
"7317","WALKING",27,"fBodyAccJerk","std","Y",-0.0655179027631579
"7318","WALKING",28,"fBodyAccJerk","std","Y",-0.191757503603704
"7319","WALKING",29,"fBodyAccJerk","std","Y",-0.155020660771698
"7320","WALKING",30,"fBodyAccJerk","std","Y",-0.289466095323077
"7321","WALKING_DOWNSTAIRS",1,"fBodyAccJerk","std","Y",-0.134580008877551
"7322","WALKING_DOWNSTAIRS",2,"fBodyAccJerk","std","Y",0.0808333491276596
"7323","WALKING_DOWNSTAIRS",3,"fBodyAccJerk","std","Y",-0.14772824006198
"7324","WALKING_DOWNSTAIRS",4,"fBodyAccJerk","std","Y",-0.177202094317778
"7325","WALKING_DOWNSTAIRS",5,"fBodyAccJerk","std","Y",0.0901720096791489
"7326","WALKING_DOWNSTAIRS",6,"fBodyAccJerk","std","Y",0.341242392604167
"7327","WALKING_DOWNSTAIRS",7,"fBodyAccJerk","std","Y",-0.324378560319149
"7328","WALKING_DOWNSTAIRS",8,"fBodyAccJerk","std","Y",0.273943791773684
"7329","WALKING_DOWNSTAIRS",9,"fBodyAccJerk","std","Y",-0.355981821428571
"7330","WALKING_DOWNSTAIRS",10,"fBodyAccJerk","std","Y",-0.153355802565789
"7331","WALKING_DOWNSTAIRS",11,"fBodyAccJerk","std","Y",-0.130443829826087
"7332","WALKING_DOWNSTAIRS",12,"fBodyAccJerk","std","Y",0.0515123126413043
"7333","WALKING_DOWNSTAIRS",13,"fBodyAccJerk","std","Y",-0.141775116319149
"7334","WALKING_DOWNSTAIRS",14,"fBodyAccJerk","std","Y",0.138737970022222
"7335","WALKING_DOWNSTAIRS",15,"fBodyAccJerk","std","Y",-0.00722860241119048
"7336","WALKING_DOWNSTAIRS",16,"fBodyAccJerk","std","Y",-0.281507406948936
"7337","WALKING_DOWNSTAIRS",17,"fBodyAccJerk","std","Y",-0.298931144913043
"7338","WALKING_DOWNSTAIRS",18,"fBodyAccJerk","std","Y",-0.464546054727273
"7339","WALKING_DOWNSTAIRS",19,"fBodyAccJerk","std","Y",0.349771285415897
"7340","WALKING_DOWNSTAIRS",20,"fBodyAccJerk","std","Y",0.293119526444444
"7341","WALKING_DOWNSTAIRS",21,"fBodyAccJerk","std","Y",-0.113161860322222
"7342","WALKING_DOWNSTAIRS",22,"fBodyAccJerk","std","Y",-0.0270294444166667
"7343","WALKING_DOWNSTAIRS",23,"fBodyAccJerk","std","Y",-0.177697841296296
"7344","WALKING_DOWNSTAIRS",24,"fBodyAccJerk","std","Y",-0.163626807636364
"7345","WALKING_DOWNSTAIRS",25,"fBodyAccJerk","std","Y",-0.365719830448276
"7346","WALKING_DOWNSTAIRS",26,"fBodyAccJerk","std","Y",-0.061537065488
"7347","WALKING_DOWNSTAIRS",27,"fBodyAccJerk","std","Y",-0.163243978431818
"7348","WALKING_DOWNSTAIRS",28,"fBodyAccJerk","std","Y",-0.00175391954565217
"7349","WALKING_DOWNSTAIRS",29,"fBodyAccJerk","std","Y",-0.120381521220833
"7350","WALKING_DOWNSTAIRS",30,"fBodyAccJerk","std","Y",-0.217432019258065
"7351","WALKING_UPSTAIRS",1,"fBodyAccJerk","std","Y",-0.381777065283019
"7352","WALKING_UPSTAIRS",2,"fBodyAccJerk","std","Y",-0.243554146666667
"7353","WALKING_UPSTAIRS",3,"fBodyAccJerk","std","Y",-0.268191523644068
"7354","WALKING_UPSTAIRS",4,"fBodyAccJerk","std","Y",-0.314525030788462
"7355","WALKING_UPSTAIRS",5,"fBodyAccJerk","std","Y",-0.105311152804255
"7356","WALKING_UPSTAIRS",6,"fBodyAccJerk","std","Y",-0.0169811409705882
"7357","WALKING_UPSTAIRS",7,"fBodyAccJerk","std","Y",-0.53419130254902
"7358","WALKING_UPSTAIRS",8,"fBodyAccJerk","std","Y",-0.0700821464439024
"7359","WALKING_UPSTAIRS",9,"fBodyAccJerk","std","Y",-0.590112916530612
"7360","WALKING_UPSTAIRS",10,"fBodyAccJerk","std","Y",-0.202796129097872
"7361","WALKING_UPSTAIRS",11,"fBodyAccJerk","std","Y",-0.437276328518518
"7362","WALKING_UPSTAIRS",12,"fBodyAccJerk","std","Y",-0.335926381307692
"7363","WALKING_UPSTAIRS",13,"fBodyAccJerk","std","Y",-0.319400410981818
"7364","WALKING_UPSTAIRS",14,"fBodyAccJerk","std","Y",-0.371572473072222
"7365","WALKING_UPSTAIRS",15,"fBodyAccJerk","std","Y",-0.330391429583333
"7366","WALKING_UPSTAIRS",16,"fBodyAccJerk","std","Y",-0.417127012352941
"7367","WALKING_UPSTAIRS",17,"fBodyAccJerk","std","Y",-0.365114263583333
"7368","WALKING_UPSTAIRS",18,"fBodyAccJerk","std","Y",-0.585531432931034
"7369","WALKING_UPSTAIRS",19,"fBodyAccJerk","std","Y",-0.0131695876025
"7370","WALKING_UPSTAIRS",20,"fBodyAccJerk","std","Y",-0.255008282372549
"7371","WALKING_UPSTAIRS",21,"fBodyAccJerk","std","Y",-0.261261053404255
"7372","WALKING_UPSTAIRS",22,"fBodyAccJerk","std","Y",-0.106099613648095
"7373","WALKING_UPSTAIRS",23,"fBodyAccJerk","std","Y",-0.380894442941176
"7374","WALKING_UPSTAIRS",24,"fBodyAccJerk","std","Y",-0.535843319152542
"7375","WALKING_UPSTAIRS",25,"fBodyAccJerk","std","Y",-0.638086010153846
"7376","WALKING_UPSTAIRS",26,"fBodyAccJerk","std","Y",-0.420055781272727
"7377","WALKING_UPSTAIRS",27,"fBodyAccJerk","std","Y",-0.450116431176471
"7378","WALKING_UPSTAIRS",28,"fBodyAccJerk","std","Y",-0.349026567647059
"7379","WALKING_UPSTAIRS",29,"fBodyAccJerk","std","Y",-0.408648946938776
"7380","WALKING_UPSTAIRS",30,"fBodyAccJerk","std","Y",-0.610826602
"7381","LAYING",1,"fBodyAccJerk","std","Z",-0.9605869872
"7382","LAYING",2,"fBodyAccJerk","std","Z",-0.989345368541667
"7383","LAYING",3,"fBodyAccJerk","std","Z",-0.983711904677419
"7384","LAYING",4,"fBodyAccJerk","std","Z",-0.980261236296296
"7385","LAYING",5,"fBodyAccJerk","std","Z",-0.986135599038461
"7386","LAYING",6,"fBodyAccJerk","std","Z",-0.963567540877193
"7387","LAYING",7,"fBodyAccJerk","std","Z",-0.975072995192308
"7388","LAYING",8,"fBodyAccJerk","std","Z",-0.968699222962963
"7389","LAYING",9,"fBodyAccJerk","std","Z",-0.9597147176
"7390","LAYING",10,"fBodyAccJerk","std","Z",-0.978582339137931
"7391","LAYING",11,"fBodyAccJerk","std","Z",-0.983302949122807
"7392","LAYING",12,"fBodyAccJerk","std","Z",-0.972713844666667
"7393","LAYING",13,"fBodyAccJerk","std","Z",-0.983670049354839
"7394","LAYING",14,"fBodyAccJerk","std","Z",-0.97491443
"7395","LAYING",15,"fBodyAccJerk","std","Z",-0.980745097361111
"7396","LAYING",16,"fBodyAccJerk","std","Z",-0.988348904571429
"7397","LAYING",17,"fBodyAccJerk","std","Z",-0.983854158873239
"7398","LAYING",18,"fBodyAccJerk","std","Z",-0.990744752923077
"7399","LAYING",19,"fBodyAccJerk","std","Z",-0.988558703373494
"7400","LAYING",20,"fBodyAccJerk","std","Z",-0.985707806323529
"7401","LAYING",21,"fBodyAccJerk","std","Z",-0.984925270666667
"7402","LAYING",22,"fBodyAccJerk","std","Z",-0.976833164027778
"7403","LAYING",23,"fBodyAccJerk","std","Z",-0.985502011944444
"7404","LAYING",24,"fBodyAccJerk","std","Z",-0.983185637916667
"7405","LAYING",25,"fBodyAccJerk","std","Z",-0.971885370136986
"7406","LAYING",26,"fBodyAccJerk","std","Z",-0.989370490789474
"7407","LAYING",27,"fBodyAccJerk","std","Z",-0.989901169864865
"7408","LAYING",28,"fBodyAccJerk","std","Z",-0.974530843125
"7409","LAYING",29,"fBodyAccJerk","std","Z",-0.993107759855072
"7410","LAYING",30,"fBodyAccJerk","std","Z",-0.982281553142857
"7411","SITTING",1,"fBodyAccJerk","std","Z",-0.988339184893617
"7412","SITTING",2,"fBodyAccJerk","std","Z",-0.988570804130435
"7413","SITTING",3,"fBodyAccJerk","std","Z",-0.9771595725
"7414","SITTING",4,"fBodyAccJerk","std","Z",-0.9816994482
"7415","SITTING",5,"fBodyAccJerk","std","Z",-0.97602233
"7416","SITTING",6,"fBodyAccJerk","std","Z",-0.961636555090909
"7417","SITTING",7,"fBodyAccJerk","std","Z",-0.974699194375
"7418","SITTING",8,"fBodyAccJerk","std","Z",-0.986185349347826
"7419","SITTING",9,"fBodyAccJerk","std","Z",-0.9649413418
"7420","SITTING",10,"fBodyAccJerk","std","Z",-0.98911086
"7421","SITTING",11,"fBodyAccJerk","std","Z",-0.984349606792453
"7422","SITTING",12,"fBodyAccJerk","std","Z",-0.981408871764706
"7423","SITTING",13,"fBodyAccJerk","std","Z",-0.988612100204082
"7424","SITTING",14,"fBodyAccJerk","std","Z",-0.978180020925926
"7425","SITTING",15,"fBodyAccJerk","std","Z",-0.987694113559322
"7426","SITTING",16,"fBodyAccJerk","std","Z",-0.984362469130435
"7427","SITTING",17,"fBodyAccJerk","std","Z",-0.99081824828125
"7428","SITTING",18,"fBodyAccJerk","std","Z",-0.990141676315789
"7429","SITTING",19,"fBodyAccJerk","std","Z",-0.988151915753425
"7430","SITTING",20,"fBodyAccJerk","std","Z",-0.978458923030303
"7431","SITTING",21,"fBodyAccJerk","std","Z",-0.986845672352941
"7432","SITTING",22,"fBodyAccJerk","std","Z",-0.981272224354839
"7433","SITTING",23,"fBodyAccJerk","std","Z",-0.977936447205882
"7434","SITTING",24,"fBodyAccJerk","std","Z",-0.986008449264706
"7435","SITTING",25,"fBodyAccJerk","std","Z",-0.989156105538462
"7436","SITTING",26,"fBodyAccJerk","std","Z",-0.990693114358974
"7437","SITTING",27,"fBodyAccJerk","std","Z",-0.989282516857143
"7438","SITTING",28,"fBodyAccJerk","std","Z",-0.978327769444444
"7439","SITTING",29,"fBodyAccJerk","std","Z",-0.990445861666667
"7440","SITTING",30,"fBodyAccJerk","std","Z",-0.988971211935484
"7441","STANDING",1,"fBodyAccJerk","std","Z",-0.992349818113208
"7442","STANDING",2,"fBodyAccJerk","std","Z",-0.984599905185185
"7443","STANDING",3,"fBodyAccJerk","std","Z",-0.975595949508197
"7444","STANDING",4,"fBodyAccJerk","std","Z",-0.976229505535714
"7445","STANDING",5,"fBodyAccJerk","std","Z",-0.96807230125
"7446","STANDING",6,"fBodyAccJerk","std","Z",-0.969895845789474
"7447","STANDING",7,"fBodyAccJerk","std","Z",-0.974533710754717
"7448","STANDING",8,"fBodyAccJerk","std","Z",-0.984465744444444
"7449","STANDING",9,"fBodyAccJerk","std","Z",-0.972588748666667
"7450","STANDING",10,"fBodyAccJerk","std","Z",-0.979428729090909
"7451","STANDING",11,"fBodyAccJerk","std","Z",-0.990378149574468
"7452","STANDING",12,"fBodyAccJerk","std","Z",-0.978792832786885
"7453","STANDING",13,"fBodyAccJerk","std","Z",-0.987871530526316
"7454","STANDING",14,"fBodyAccJerk","std","Z",-0.973594305166667
"7455","STANDING",15,"fBodyAccJerk","std","Z",-0.986654459433962
"7456","STANDING",16,"fBodyAccJerk","std","Z",-0.98865796025641
"7457","STANDING",17,"fBodyAccJerk","std","Z",-0.991450377692308
"7458","STANDING",18,"fBodyAccJerk","std","Z",-0.989275839041096
"7459","STANDING",19,"fBodyAccJerk","std","Z",-0.987524587534247
"7460","STANDING",20,"fBodyAccJerk","std","Z",-0.963973097671233
"7461","STANDING",21,"fBodyAccJerk","std","Z",-0.979723339662921
"7462","STANDING",22,"fBodyAccJerk","std","Z",-0.984305238253968
"7463","STANDING",23,"fBodyAccJerk","std","Z",-0.976241315882353
"7464","STANDING",24,"fBodyAccJerk","std","Z",-0.979936740869565
"7465","STANDING",25,"fBodyAccJerk","std","Z",-0.987898048378378
"7466","STANDING",26,"fBodyAccJerk","std","Z",-0.987428086216216
"7467","STANDING",27,"fBodyAccJerk","std","Z",-0.98820826225
"7468","STANDING",28,"fBodyAccJerk","std","Z",-0.973572051898734
"7469","STANDING",29,"fBodyAccJerk","std","Z",-0.991316374615385
"7470","STANDING",30,"fBodyAccJerk","std","Z",-0.973954338305085
"7471","WALKING",1,"fBodyAccJerk","std","Z",-0.534713440421053
"7472","WALKING",2,"fBodyAccJerk","std","Z",-0.615898188474576
"7473","WALKING",3,"fBodyAccJerk","std","Z",-0.543529108103448
"7474","WALKING",4,"fBodyAccJerk","std","Z",-0.772359087333333
"7475","WALKING",5,"fBodyAccJerk","std","Z",-0.633429995714286
"7476","WALKING",6,"fBodyAccJerk","std","Z",-0.608624354210526
"7477","WALKING",7,"fBodyAccJerk","std","Z",-0.190751539207018
"7478","WALKING",8,"fBodyAccJerk","std","Z",-0.4044825094375
"7479","WALKING",9,"fBodyAccJerk","std","Z",-0.419104362884615
"7480","WALKING",10,"fBodyAccJerk","std","Z",-0.558512650188679
"7481","WALKING",11,"fBodyAccJerk","std","Z",-0.747564612033898
"7482","WALKING",12,"fBodyAccJerk","std","Z",-0.5314863218
"7483","WALKING",13,"fBodyAccJerk","std","Z",-0.406173351578947
"7484","WALKING",14,"fBodyAccJerk","std","Z",-0.528889535084746
"7485","WALKING",15,"fBodyAccJerk","std","Z",-0.723051140740741
"7486","WALKING",16,"fBodyAccJerk","std","Z",-0.45663628254902
"7487","WALKING",17,"fBodyAccJerk","std","Z",-0.543872996229508
"7488","WALKING",18,"fBodyAccJerk","std","Z",-0.664327149285714
"7489","WALKING",19,"fBodyAccJerk","std","Z",-0.227829841936346
"7490","WALKING",20,"fBodyAccJerk","std","Z",-0.427690451960784
"7491","WALKING",21,"fBodyAccJerk","std","Z",-0.443563412692308
"7492","WALKING",22,"fBodyAccJerk","std","Z",-0.343195610652174
"7493","WALKING",23,"fBodyAccJerk","std","Z",-0.00623647528983051
"7494","WALKING",24,"fBodyAccJerk","std","Z",-0.511115619482759
"7495","WALKING",25,"fBodyAccJerk","std","Z",-0.690413386081081
"7496","WALKING",26,"fBodyAccJerk","std","Z",-0.396530418305085
"7497","WALKING",27,"fBodyAccJerk","std","Z",-0.417957993859649
"7498","WALKING",28,"fBodyAccJerk","std","Z",-0.574579748518519
"7499","WALKING",29,"fBodyAccJerk","std","Z",-0.529034897169811
"7500","WALKING",30,"fBodyAccJerk","std","Z",-0.575410267076923
"7501","WALKING_DOWNSTAIRS",1,"fBodyAccJerk","std","Z",-0.401721464285714
"7502","WALKING_DOWNSTAIRS",2,"fBodyAccJerk","std","Z",-0.408227423191489
"7503","WALKING_DOWNSTAIRS",3,"fBodyAccJerk","std","Z",-0.613525074285714
"7504","WALKING_DOWNSTAIRS",4,"fBodyAccJerk","std","Z",-0.668867334444444
"7505","WALKING_DOWNSTAIRS",5,"fBodyAccJerk","std","Z",-0.551178075319149
"7506","WALKING_DOWNSTAIRS",6,"fBodyAccJerk","std","Z",-0.389057047125
"7507","WALKING_DOWNSTAIRS",7,"fBodyAccJerk","std","Z",-0.397774503468085
"7508","WALKING_DOWNSTAIRS",8,"fBodyAccJerk","std","Z",-0.0846674186842105
"7509","WALKING_DOWNSTAIRS",9,"fBodyAccJerk","std","Z",-0.425377408333333
"7510","WALKING_DOWNSTAIRS",10,"fBodyAccJerk","std","Z",-0.396147929736842
"7511","WALKING_DOWNSTAIRS",11,"fBodyAccJerk","std","Z",-0.628902742826087
"7512","WALKING_DOWNSTAIRS",12,"fBodyAccJerk","std","Z",-0.544461425869565
"7513","WALKING_DOWNSTAIRS",13,"fBodyAccJerk","std","Z",-0.356579475531915
"7514","WALKING_DOWNSTAIRS",14,"fBodyAccJerk","std","Z",-0.244857128202222
"7515","WALKING_DOWNSTAIRS",15,"fBodyAccJerk","std","Z",-0.461599141904762
"7516","WALKING_DOWNSTAIRS",16,"fBodyAccJerk","std","Z",-0.36402669587234
"7517","WALKING_DOWNSTAIRS",17,"fBodyAccJerk","std","Z",-0.573043711086957
"7518","WALKING_DOWNSTAIRS",18,"fBodyAccJerk","std","Z",-0.678751080363636
"7519","WALKING_DOWNSTAIRS",19,"fBodyAccJerk","std","Z",-0.0983930104846154
"7520","WALKING_DOWNSTAIRS",20,"fBodyAccJerk","std","Z",-0.405294896466667
"7521","WALKING_DOWNSTAIRS",21,"fBodyAccJerk","std","Z",-0.293237567085333
"7522","WALKING_DOWNSTAIRS",22,"fBodyAccJerk","std","Z",-0.535893778333333
"7523","WALKING_DOWNSTAIRS",23,"fBodyAccJerk","std","Z",-0.09851956305
"7524","WALKING_DOWNSTAIRS",24,"fBodyAccJerk","std","Z",-0.328569968545455
"7525","WALKING_DOWNSTAIRS",25,"fBodyAccJerk","std","Z",-0.734990064137931
"7526","WALKING_DOWNSTAIRS",26,"fBodyAccJerk","std","Z",-0.3967016908
"7527","WALKING_DOWNSTAIRS",27,"fBodyAccJerk","std","Z",-0.474755492045455
"7528","WALKING_DOWNSTAIRS",28,"fBodyAccJerk","std","Z",-0.48848835173913
"7529","WALKING_DOWNSTAIRS",29,"fBodyAccJerk","std","Z",-0.547320886875
"7530","WALKING_DOWNSTAIRS",30,"fBodyAccJerk","std","Z",-0.535515048387097
"7531","WALKING_UPSTAIRS",1,"fBodyAccJerk","std","Z",-0.726040200754717
"7532","WALKING_UPSTAIRS",2,"fBodyAccJerk","std","Z",-0.625090981458333
"7533","WALKING_UPSTAIRS",3,"fBodyAccJerk","std","Z",-0.738705863898305
"7534","WALKING_UPSTAIRS",4,"fBodyAccJerk","std","Z",-0.762772175
"7535","WALKING_UPSTAIRS",5,"fBodyAccJerk","std","Z",-0.668825711276596
"7536","WALKING_UPSTAIRS",6,"fBodyAccJerk","std","Z",-0.571673957058824
"7537","WALKING_UPSTAIRS",7,"fBodyAccJerk","std","Z",-0.631919608823529
"7538","WALKING_UPSTAIRS",8,"fBodyAccJerk","std","Z",-0.508248316829268
"7539","WALKING_UPSTAIRS",9,"fBodyAccJerk","std","Z",-0.677831082857143
"7540","WALKING_UPSTAIRS",10,"fBodyAccJerk","std","Z",-0.662894135319149
"7541","WALKING_UPSTAIRS",11,"fBodyAccJerk","std","Z",-0.803845087037037
"7542","WALKING_UPSTAIRS",12,"fBodyAccJerk","std","Z",-0.750114855961538
"7543","WALKING_UPSTAIRS",13,"fBodyAccJerk","std","Z",-0.689235778909091
"7544","WALKING_UPSTAIRS",14,"fBodyAccJerk","std","Z",-0.391077873148148
"7545","WALKING_UPSTAIRS",15,"fBodyAccJerk","std","Z",-0.783004506458333
"7546","WALKING_UPSTAIRS",16,"fBodyAccJerk","std","Z",-0.620123586470588
"7547","WALKING_UPSTAIRS",17,"fBodyAccJerk","std","Z",-0.680325770833333
"7548","WALKING_UPSTAIRS",18,"fBodyAccJerk","std","Z",-0.784728430344828
"7549","WALKING_UPSTAIRS",19,"fBodyAccJerk","std","Z",-0.50771620575
"7550","WALKING_UPSTAIRS",20,"fBodyAccJerk","std","Z",-0.533201712745098
"7551","WALKING_UPSTAIRS",21,"fBodyAccJerk","std","Z",-0.603127367234043
"7552","WALKING_UPSTAIRS",22,"fBodyAccJerk","std","Z",-0.528567802619048
"7553","WALKING_UPSTAIRS",23,"fBodyAccJerk","std","Z",-0.46895638372549
"7554","WALKING_UPSTAIRS",24,"fBodyAccJerk","std","Z",-0.562727123050847
"7555","WALKING_UPSTAIRS",25,"fBodyAccJerk","std","Z",-0.830526636615385
"7556","WALKING_UPSTAIRS",26,"fBodyAccJerk","std","Z",-0.715726893818182
"7557","WALKING_UPSTAIRS",27,"fBodyAccJerk","std","Z",-0.657139420784314
"7558","WALKING_UPSTAIRS",28,"fBodyAccJerk","std","Z",-0.68790763372549
"7559","WALKING_UPSTAIRS",29,"fBodyAccJerk","std","Z",-0.710116591836735
"7560","WALKING_UPSTAIRS",30,"fBodyAccJerk","std","Z",-0.78475388
"7561","LAYING",1,"fBodyGyro","mean","X",-0.850249174586
"7562","LAYING",2,"fBodyGyro","mean","X",-0.9864311425
"7563","LAYING",3,"fBodyGyro","mean","X",-0.970167262903226
"7564","LAYING",4,"fBodyGyro","mean","X",-0.967203736481482
"7565","LAYING",5,"fBodyGyro","mean","X",-0.975797491730769
"7566","LAYING",6,"fBodyGyro","mean","X",-0.935439769649123
"7567","LAYING",7,"fBodyGyro","mean","X",-0.953684547692308
"7568","LAYING",8,"fBodyGyro","mean","X",-0.957903886111111
"7569","LAYING",9,"fBodyGyro","mean","X",-0.930297921
"7570","LAYING",10,"fBodyGyro","mean","X",-0.953793912068965
"7571","LAYING",11,"fBodyGyro","mean","X",-0.97618747122807
"7572","LAYING",12,"fBodyGyro","mean","X",-0.9566538865
"7573","LAYING",13,"fBodyGyro","mean","X",-0.96946349
"7574","LAYING",14,"fBodyGyro","mean","X",-0.949959040588235
"7575","LAYING",15,"fBodyGyro","mean","X",-0.955413596111111
"7576","LAYING",16,"fBodyGyro","mean","X",-0.975892407428571
"7577","LAYING",17,"fBodyGyro","mean","X",-0.971949211126761
"7578","LAYING",18,"fBodyGyro","mean","X",-0.992436927692308
"7579","LAYING",19,"fBodyGyro","mean","X",-0.974196217590361
"7580","LAYING",20,"fBodyGyro","mean","X",-0.982619403529412
"7581","LAYING",21,"fBodyGyro","mean","X",-0.973410473
"7582","LAYING",22,"fBodyGyro","mean","X",-0.95336692
"7583","LAYING",23,"fBodyGyro","mean","X",-0.979676078055556
"7584","LAYING",24,"fBodyGyro","mean","X",-0.976570564027778
"7585","LAYING",25,"fBodyGyro","mean","X",-0.890517539315068
"7586","LAYING",26,"fBodyGyro","mean","X",-0.988386324868421
"7587","LAYING",27,"fBodyGyro","mean","X",-0.987028539054054
"7588","LAYING",28,"fBodyGyro","mean","X",-0.946804234625
"7589","LAYING",29,"fBodyGyro","mean","X",-0.99312260884058
"7590","LAYING",30,"fBodyGyro","mean","X",-0.971789052714286
"7591","SITTING",1,"fBodyGyro","mean","X",-0.976161464042553
"7592","SITTING",2,"fBodyGyro","mean","X",-0.982621389565217
"7593","SITTING",3,"fBodyGyro","mean","X",-0.957550637692308
"7594","SITTING",4,"fBodyGyro","mean","X",-0.9605896358
"7595","SITTING",5,"fBodyGyro","mean","X",-0.957117251818182
"7596","SITTING",6,"fBodyGyro","mean","X",-0.939671400545455
"7597","SITTING",7,"fBodyGyro","mean","X",-0.9436317575
"7598","SITTING",8,"fBodyGyro","mean","X",-0.982200309782609
"7599","SITTING",9,"fBodyGyro","mean","X",-0.950315237
"7600","SITTING",10,"fBodyGyro","mean","X",-0.986477363333333
"7601","SITTING",11,"fBodyGyro","mean","X",-0.985106875471698
"7602","SITTING",12,"fBodyGyro","mean","X",-0.968528985294118
"7603","SITTING",13,"fBodyGyro","mean","X",-0.983218202857143
"7604","SITTING",14,"fBodyGyro","mean","X",-0.978577117592593
"7605","SITTING",15,"fBodyGyro","mean","X",-0.986152580338983
"7606","SITTING",16,"fBodyGyro","mean","X",-0.978632856956522
"7607","SITTING",17,"fBodyGyro","mean","X",-0.98841106765625
"7608","SITTING",18,"fBodyGyro","mean","X",-0.989961500350877
"7609","SITTING",19,"fBodyGyro","mean","X",-0.981743664931507
"7610","SITTING",20,"fBodyGyro","mean","X",-0.969913284393939
"7611","SITTING",21,"fBodyGyro","mean","X",-0.984893559764706
"7612","SITTING",22,"fBodyGyro","mean","X",-0.977266731129032
"7613","SITTING",23,"fBodyGyro","mean","X",-0.977149986617647
"7614","SITTING",24,"fBodyGyro","mean","X",-0.985676523823529
"7615","SITTING",25,"fBodyGyro","mean","X",-0.988002552461538
"7616","SITTING",26,"fBodyGyro","mean","X",-0.990144882307692
"7617","SITTING",27,"fBodyGyro","mean","X",-0.987207904714286
"7618","SITTING",28,"fBodyGyro","mean","X",-0.973724326388889
"7619","SITTING",29,"fBodyGyro","mean","X",-0.988393569
"7620","SITTING",30,"fBodyGyro","mean","X",-0.987034626451613
"7621","STANDING",1,"fBodyGyro","mean","X",-0.986386786037736
"7622","STANDING",2,"fBodyGyro","mean","X",-0.967037112037037
"7623","STANDING",3,"fBodyGyro","mean","X",-0.901282267540984
"7624","STANDING",4,"fBodyGyro","mean","X",-0.905464161964286
"7625","STANDING",5,"fBodyGyro","mean","X",-0.909661802321429
"7626","STANDING",6,"fBodyGyro","mean","X",-0.931612384385965
"7627","STANDING",7,"fBodyGyro","mean","X",-0.938121637735849
"7628","STANDING",8,"fBodyGyro","mean","X",-0.969677435925926
"7629","STANDING",9,"fBodyGyro","mean","X",-0.916974437555556
"7630","STANDING",10,"fBodyGyro","mean","X",-0.924005912954545
"7631","STANDING",11,"fBodyGyro","mean","X",-0.978301717234043
"7632","STANDING",12,"fBodyGyro","mean","X",-0.890292711147541
"7633","STANDING",13,"fBodyGyro","mean","X",-0.957154108421053
"7634","STANDING",14,"fBodyGyro","mean","X",-0.957111767
"7635","STANDING",15,"fBodyGyro","mean","X",-0.950380286226415
"7636","STANDING",16,"fBodyGyro","mean","X",-0.973157351666667
"7637","STANDING",17,"fBodyGyro","mean","X",-0.980696264102564
"7638","STANDING",18,"fBodyGyro","mean","X",-0.964428926438356
"7639","STANDING",19,"fBodyGyro","mean","X",-0.947865639178082
"7640","STANDING",20,"fBodyGyro","mean","X",-0.881019424794521
"7641","STANDING",21,"fBodyGyro","mean","X",-0.956989964269663
"7642","STANDING",22,"fBodyGyro","mean","X",-0.917018098571429
"7643","STANDING",23,"fBodyGyro","mean","X",-0.947510436323529
"7644","STANDING",24,"fBodyGyro","mean","X",-0.958540187246377
"7645","STANDING",25,"fBodyGyro","mean","X",-0.96807852527027
"7646","STANDING",26,"fBodyGyro","mean","X",-0.969364268513514
"7647","STANDING",27,"fBodyGyro","mean","X",-0.970149628875
"7648","STANDING",28,"fBodyGyro","mean","X",-0.880426103164557
"7649","STANDING",29,"fBodyGyro","mean","X",-0.974485449538462
"7650","STANDING",30,"fBodyGyro","mean","X",-0.915742855084746
"7651","WALKING",1,"fBodyGyro","mean","X",-0.339032197115789
"7652","WALKING",2,"fBodyGyro","mean","X",-0.429713536101695
"7653","WALKING",3,"fBodyGyro","mean","X",-0.437845763793103
"7654","WALKING",4,"fBodyGyro","mean","X",-0.373384540666667
"7655","WALKING",5,"fBodyGyro","mean","X",-0.372668749642857
"7656","WALKING",6,"fBodyGyro","mean","X",-0.239650710533333
"7657","WALKING",7,"fBodyGyro","mean","X",-0.318395104666667
"7658","WALKING",8,"fBodyGyro","mean","X",-0.102063053808333
"7659","WALKING",9,"fBodyGyro","mean","X",-0.383676120961538
"7660","WALKING",10,"fBodyGyro","mean","X",-0.277913780754717
"7661","WALKING",11,"fBodyGyro","mean","X",-0.514753307627119
"7662","WALKING",12,"fBodyGyro","mean","X",-0.4019759318
"7663","WALKING",13,"fBodyGyro","mean","X",-0.192856474047368
"7664","WALKING",14,"fBodyGyro","mean","X",-0.508595851864407
"7665","WALKING",15,"fBodyGyro","mean","X",-0.253399360296296
"7666","WALKING",16,"fBodyGyro","mean","X",-0.59574648627451
"7667","WALKING",17,"fBodyGyro","mean","X",-0.40771670852459
"7668","WALKING",18,"fBodyGyro","mean","X",-0.609673434464286
"7669","WALKING",19,"fBodyGyro","mean","X",0.228142361865385
"7670","WALKING",20,"fBodyGyro","mean","X",-0.0936248686019608
